id,name,address,city,state,phone,chain
113650,Mindgames and Magic,206 SE 2nd St.,Lees Summit,MO,8162820409,Independent Card Shop
113644,Bright Idea Gaming,1016 E Main St,Linn,MO,5733269046,Independent Card Shop
112597,Trading Card Market,14208 Manchester Rd,Manchester,MO,3147061404,Independent Card Shop
112596,Forge and Fire Gaming,2462 Schuetz Rd,Maryland Heights,MO,3142939833,Independent Card Shop
113663,Commander Games,900 E. Cleveland Ave,Monett,MO,4176351111,Independent Card Shop
113668,Arcane Spire,1110 W Harmony St,Neosho,MO,4084275212,Independent Card Shop
113655,Graffiti Games,5108 N 22nd St,Ozark,MO,4175514516,Independent Card Shop
111518,HFH of St. Francois County ReStore,3412 Rosener Rd,Park Hills,MO,5733279944,Habitat ReStore
113577,The Gaming Center,18 N Jackson St,Perryville,MO,5735476260,Independent Card Shop
113611,Jake's Loch Loma Lounge,1815 State Route W,Poplar Bluff,MO,5733004890,Independent Card Shop
113612,Ken's Comic Man,421 Oak Street,Poplar Bluff,MO,6056413558,Independent Card Shop
113610,Valkyrie Games,2202 N Westwood Blvd,Poplar Bluff,MO,5736092311,Independent Card Shop
112810,Eclipse Books and Comics,814 N Pine St,ROLLA,MO,5733644301,Independent Card Shop
113656,Neverending Game Store II,1206 US-60,Republic,MO,4174689413,Independent Card Shop
112809,Dynasty Toys and Collectibles,613 N Pine St,Rolla,MO,5733089892,Independent Card Shop
112811,Runcible Games,1107 N Pine St,Rolla,MO,4174141494,Independent Card Shop
111688,HFH of St. Charles County ReStore,186 Mid Rivers Center,Saint Charles,MO,6369785712,Habitat ReStore
111619,St. Joseph HFH ReStore,3131 Frederick Ave,Saint Joseph,MO,8162795607,Habitat ReStore
114480,Iggy's Pop Shop,233 Merchant St Ground,Sainte Genevieve,MO,5738807075,Independent Card Shop
112815,Allens Treasure Chest & Den,404 W 4th Street,Salem,MO,5734532744,Independent Card Shop
113653,5C Gaming,431 S Jefferson Ave,Springfield,MO,4173530769,Independent Card Shop
113652,CollectOmaniacs,2825 S Glenstone Ave,Springfield,MO,4173501104,Independent Card Shop
111698,HFH of Springfield Missouri ReStore,2410 S Scenic Ave,Springfield,MO,4178294001,Habitat ReStore
113654,Meta Games Unlimited,3309 E Sunshine St,Springfield,MO,4178819390,Independent Card Shop
113613,"Endless Comics, Games and Cards - St Charles",10 Triad South Dr,St Charles,MO,6362442490,Independent Card Shop
113616,Haha Anime and Games,1600 Mid Rivers Mall,St Peters,MO,6363870702,Independent Card Shop
113615,Miniature Market - Cave Springs,1077 Cave Springs Blvd,St Peters,MO,3148333792,Independent Card Shop
112807,BK Games,743 Missouri Ave,St Robert,MO,5734512252,Independent Card Shop
112589,Battle Trading Cards,140 S County Center Way,St. Louis,MO,3144080006,Independent Card Shop
112586,Bodach's Games,7201 S Broadway,St. Louis,MO,3142963218,Independent Card Shop
112588,Epic XP,3015 Lemay Ferry Rd,St. Louis,MO,3142003211,Independent Card Shop
112591,Game Nite,8380 Watson Road,St. Louis,MO,3142708440,Independent Card Shop
111687,HFH St. Louis ReStore- South Side,3830 South Grand Blvd,St. Louis,MO,3145314155,Habitat ReStore
112587,House of Cards - St. Louis,5579 Oakville Shopping Center,St. Louis,MO,3144080124,Independent Card Shop
112598,The STL Guild Hall,13001 Olive Blvd,St. Louis,MO,3143906994,Independent Card Shop
114522,The Surprise Shop,134 W Main St,Sullivan,MO,5734686932,Independent Card Shop
113840,From The Ashes Games,815 Main St,Trenton,MO,6602339763,Independent Card Shop
113620,GambrillGaming,189 N Lincoln Dr,Troy,MO,5737428237,Independent Card Shop
112803,Cards of Pair-O-Dice,117 N Holden St,Warrensburg,MO,8046613784,Independent Card Shop
113637,Pack Rat Guild,285 W Veterans Memorial Pkwy,Warrenton,MO,6363770767,Independent Card Shop
113619,Aces and Eagles Gaming & Supplies,1160 W 5th Street,Washington,MO,6367336655,Independent Card Shop
112808,Comic Hoarderz,320 Ichord Ave Suite Q,Waynesville,MO,5734332747,Independent Card Shop
113618,Mike and Taylor's Card Shop,712 W Pearce Blvd,Wentzville,MO,6364979531,Independent Card Shop
111693,HFH of Howell County ReStore,1109 Porter Wagoner Blvd,West Plains,MO,4172561576,Habitat ReStore
113657,"Griffin's Keep Cards, Comics, and Games",304 E Jackson St,Willard,MO,4174251313,Independent Card Shop
112194,BattleBox Games,2363 Pass Rd,Biloxi,MS,2286691893,Independent Card Shop
112192,Board Game Peddler,953 W Howard Ave,Biloxi,MS,2282091106,Independent Card Shop
113554,The Southern Geeks,242 Church St,Columbia,MS,6016330054,Independent Card Shop
111467,Columbus-Lowndes HFH ReStore,1110 Gardner Blvd.,Columbus,MS,6623292501,Habitat ReStore
112483,Foxhole Comics & Games,109 5th Street South,Columbus,MS,6623867396,Independent Card Shop
112193,Nerd Friendly,10104 Central Ave,D'Iberville,MS,2282072201,Independent Card Shop
112537,One Up TCG - Flowood,1274 Old Brandon Rd,Flowood,MS,2055342909,Independent Card Shop
111476,HFH of the MS Gulf Coast ReStore- Gulfport,8022 Hwy 49,Gulfport,MS,2286789116,Habitat ReStore
113551,One Up TCG - Hattiesburg,5182 Old Hwy 11,Hattiesburg,MS,6013365532,Independent Card Shop
113550,Top Tier Board Games,4700 Hardy St Ste L,Hattiesburg,MS,6012555343,Independent Card Shop
112895,The Players Keep,6341 US-51 N Suite 9,Horn Lake,MS,5126942589,Independent Card Shop
111479,HFH Mississippi Capital Area ReStore,615 Stonewall St,Jackson,MS,7692095100,Habitat ReStore
112523,Mystic Haven,11289 Old Highway 63,Lucedale,MS,6015086415,Independent Card Shop
113505,Bradham Memorabilia and Trading Cards,2580 Jackson Ave W,Oxford,MS,6623710706,Independent Card Shop
113506,Gamerz Den (Oxford),303 Heritage Dr,Oxford,MS,6623805233,Independent Card Shop
113552,Elder Dragon Games,804 S Main St,Petal,MS,6013365377,Independent Card Shop
112538,Dogmud Tavern,681 S Pear Orchard Rd,Ridgeland,MS,6014994932,Independent Card Shop
113507,Clever Kobold Games,109 S Front St,Senatobia,MS,6624971476,Independent Card Shop
112484,Down to Game,418 East Lee Blvd,Starkville,MS,6623384998,Independent Card Shop
111469,Starkville Area HFH ReStore,206 S Jackson St,Starkville,MS,6623247008,Habitat ReStore
113553,Sumrall Games and Grub,926 MS-42,Sumrall,MS,6019133665,Independent Card Shop
113549,Vibe,1001 Barnes Crossing Rd,Tupelo,MS,6622603051,Independent Card Shop
114324,Keep It Cool Gaming,109 Ginn St.,Tylertown,MS,6017400769,Independent Card Shop
111672,HFH of Gallatin Valley ReStore,230 Arden Dr,Belgrade,MT,4063882851,Habitat ReStore
114348,Dragon Egg Games - Billings,"2499 Gabel Road
Suite #4",Billings,MT,4067021241,Independent Card Shop
114347,Galaxy of Games,2338 Grand Ave,Billings,MT,4062007410,Independent Card Shop
111670,HFH Mid-Yellowstone Valley ReStore,685 King Park Dr,Billings,MT,4062560409,Habitat ReStore
114346,Splash Page,2545 Central Ave,Billings,MT,4066529444,Independent Card Shop
114349,Treasure Cruise Cards,235 Moore Ln,Billings,MT,4068942000,Independent Card Shop
111676,HFH of Southwest Montana ReStore,640 S. Arizona,Butte,MT,4065659382,Habitat ReStore
111675,HFH Great Falls Area ReStore,401 3rd Ave South,Great Falls,MT,4064532173,Habitat ReStore
111679,HFH of Ravalli County ReStore,131 Old Corvallis Rd.,Hamilton,MT,4063751926,Habitat ReStore
114470,Sugar and Dice,1753 US-2,Havre,MT,4064002929,Independent Card Shop
111673,Helena Area HFH ReStore,1320 Market St,Helena,MT,4064494663,Habitat ReStore
114315,Bards & Cards,"1420 Mt Highway 35 
Ste 202",Kalispell,MT,4062703329,Independent Card Shop
114314,Battlegrounds TCG,149 Alden Loop,Kalispell,MT,4069951033,Independent Card Shop
114316,Blue Crown Cards and Games,285 N Main St,Kalispell,MT,4063092028,Independent Card Shop
111678,HFH of Flathead Valley ReStore,2535 US Highway 93 South,Kalispell,MT,4067522905,Habitat ReStore
111677,HFH of Missoula ReStore,3655 Highway 200 East,Missoula,MT,4065498215,Habitat ReStore
111334,HFH of the NC Sandhills ReStore,2268 Highway NC 5,Aberdeen,NC,9102952798,Habitat ReStore
112297,Hit Point Hobbies,118 W Main St,Aberdeen,NC,9106928447,Independent Card Shop
111284,HFH of Davie County ReStore,5385 US-158,Advance,NC,3367517515,Habitat ReStore
111306,Stanly County HFH ReStore,1506 NC Highway 24/27 W,Albemarle,NC,7049851050,Habitat ReStore
111318,HFH Greater Raleigh ReStore- Apex,826 E Williams St,Apex,NC,9192674490,Habitat ReStore
114458,Marsh Magic,315 S Salem St STE 312,Apex,NC,9196625566,Independent Card Shop
113314,Gaming Underground,11651 N Main St,Archdale,NC,3368830086,Independent Card Shop
111344,Henderson Co. &amp; Thermal Belt HFH ReStore- Fletcher,2712 Hendersonville Rd,Arden,NC,8284350935,Habitat ReStore
111304,"HFH of Randolph County, NC ReStore",3060 South Fayetteville St,Asheboro,NC,3366251429,Habitat ReStore
114439,528 Collectibles Asheville,511 Smokey Park Hwy STE B2,Asheville,NC,8287088154,Independent Card Shop
111345,Asheville Area HFH ReStore,31 Meadow Rd,Asheville,NC,8282546706,Habitat ReStore
114438,The Wyvern's Tale,347 Merrimon Ave,Asheville,NC,8285057887,Independent Card Shop
111319,HFH of Pamlico County ReStore,616 Main St,Bayboro,NC,2527450609,Habitat ReStore
111275,Watauga County HFH ReStore,1200 Archie Carroll Road,Boone,NC,8282689696,Habitat ReStore
113494,Dunkan's Decks,64 W Main St,Brevard,NC,8283325700,Independent Card Shop
111347,Transylvania HFH ReStore,690 Ecusta Rd,Brevard,NC,8288624663,Habitat ReStore
111300,"HFH of Alamance County, NC ReStore",1176 N Church St,Burlington,NC,3362228292,Habitat ReStore
113309,Hypermind,3396 S Church St,Burlington,NC,3365841760,Independent Card Shop
113310,Multiverse Of Burlington,301 S Main St,Burlington,NC,3362704336,Independent Card Shop
114461,Gamers Geekery & Tavern,107 Edinburgh S Dr,Cary,NC,9192446671,Independent Card Shop
111317,HFH Greater Raleigh ReStore- Cary,181 High House Rd,Cary,NC,9193807512,Habitat ReStore
114459,The Gamer's Armory,683 Cary Towne Blvd,Cary,NC,9192384817,Independent Card Shop
113313,The Gathering Place - Chapel Hill,157 East Rosemary Street 2nd Floor,Chapel Hill,NC,9849994548,Independent Card Shop
113345,Geekd Out,1727 Sardis Rd N,Charlotte,NC,7042467383,Independent Card Shop
113343,Get Some Game,1224 Commercial Ave,Charlotte,NC,7047285025,Independent Card Shop
111323,HFH of Charlotte Region ReStore- Wendover,1133 N Wendover Rd,Charlotte,NC,7047167044,Habitat ReStore
111324,HFH of Charlotte Region ReStore- Wilkinson,3326 Wilkinson Blvd,Charlotte,NC,7042954495,Habitat ReStore
113349,Valentino Card Shop,6823 South Blvd,Charlotte,NC,7049005304,Independent Card Shop
113435,Retro Toys and Collectibles,400 E Main St,Cherryville,NC,9809895181,Independent Card Shop
111310,HFH Greater Raleigh ReStore- Clayton,3329 Veterans Pkwy,Clayton,NC,9195856017,Habitat ReStore
112285,AirFairGaming LLC,1309 Sunset Ave,Clinton,NC,9102149534,Independent Card Shop
112301,KC's Cards Collectibles & Exchange,930 S Lincoln St,Coats,NC,9108900905,Independent Card Shop
113488,Card Universe (Columbus),155 W Mills St,Columbus,NC,8288172863,Independent Card Shop
113339,Buzz City Games,4 Union St N,Concord,NC,9804398946,Independent Card Shop
113340,The Mighty Meeple,8440 Pit Stop Court NW,Concord,NC,7046257913,Independent Card Shop
111321,HFH of Charlotte Region ReStore- Cornelius,20414 N Main St,Cornelius,NC,7049927749,Habitat ReStore
113342,"Parker, Banner, Kent and Wayne",21500 Catawba Ave,Cornelius,NC,7048924263,Independent Card Shop
113318,Elite Cardboard Gaming,5832 Fayetteville Rd,Durham,NC,9194300837,Independent Card Shop
111302,HFH Greater Raleigh ReStore- Durham-Chapel Hill,5501 Durham Chapel Hill Blvd,Durham,NC,9194038668,Habitat ReStore
113316,Moon Dog Meadery and Bottle Shop,1104 Broad St,Durham,NC,9193815222,Independent Card Shop
113320,TCG Trinkets,1601 E Geer St,Durham,NC,9842459791,Independent Card Shop
113315,Xepher Arcade,4015 University Dr,Durham,NC,9199730063,Independent Card Shop
113928,Three Daggers Gaming,1249 US-17 S,Elizabeth city,NC,2526980175,Independent Card Shop
113427,Unity Tabletop Gaming,126 W Main St,Elkin,NC,3367564263,Independent Card Shop
111333,Fayetteville Area HFH ReStore,3833 Bragg Blvd,Fayetteville,NC,9109204657,Habitat ReStore
112295,Mana Rock Games,3446 Bragg Blvd,Fayetteville,NC,2063758152,Independent Card Shop
112294,The Hobbit,6111-A Yadkin Rd,Fayetteville,NC,9108643155,Independent Card Shop
111349,Rutherford County HFH ReStore- 269,269 West Main St,Forest City,NC,8282293118,Habitat ReStore
111348,Rutherford County HFH ReStore- 686,686 W Main St,Forest City,NC,8282451698,Habitat ReStore
113489,Trainer's Card Cave,1185 Oakland Rd,Forest City,NC,8283755072,Independent Card Shop
111314,HFH Greater Raleigh ReStore- Fuquay-Varina,1352 N Main St,Fuquay- Varina,NC,9195525800,Habitat ReStore
112302,The Social Board,2128 Gathering Sq Ct,Fuquay-Varina,NC,9196247867,Independent Card Shop
114464,New World Toys and Collectibles,86 Technology Dr,Garner,NC,9197891435,Independent Card Shop
111330,HFH of Charlotte Region ReStore- Gaston,1840 E Franklin Blvd,Gastonia,NC,7048543050,Habitat ReStore
113354,TCGMADDNESS,1008 Union Rd,Gastonia,NC,7042155636,Independent Card Shop
113355,Victory Point Games,2212 Union Rd,Gastonia,NC,9802511518,Independent Card Shop
113929,Will-O-Wisp LLC,504 Main St,Gatesville,NC,2523570144,Independent Card Shop
111307,HFH of Goldsboro-Wayne ReStore,124 E Mulberry St,Goldsboro,NC,9197369550,Habitat ReStore
112282,TA Games,204 S Berkeley Blvd,Goldsboro,NC,9192858860,Independent Card Shop
112281,Tier Zer0 Gaming,207 S Berkeley Blvd,Goldsboro,NC,9199470647,Independent Card Shop
113341,Collectibles and Games,409 S Salisbury Ave,Granite Quarry,NC,7045659995,Independent Card Shop
113312,Dragon's Hoard,4645 W Market St,Greensboro,NC,3366175668,Independent Card Shop
113311,The Comic Dimension,2823 Spring Garden St,Greensboro,NC,3366173085,Independent Card Shop
111309,HFH of Pitt County ReStore,146 Greenville Blvd SW,Greenville,NC,2523298364,Habitat ReStore
113477,Kryptonics Comics,101 Mulberry Rd,Grover,NC,5185220041,Independent Card Shop
113909,SMG Gaming & TCG,450 Bus. US-64,Hayesville,NC,9062414314,Independent Card Shop
111343,Henderson Co. &amp; Thermal Belt HFH ReStore- S. Washington,230 S Washington St,Hendersonville,NC,8286969524,Habitat ReStore
113927,ETB Games,220 Ocean Hwy S,Hertford,NC,2527222463,Independent Card Shop
113433,Bona Fide Comics,2954 NC-127,Hickory,NC,8284480193,Independent Card Shop
111329,HFH of Catawba Valley ReStore,1615 8th St Dr SE,Hickory,NC,8283277467,Habitat ReStore
111298,"HFH of High Point, Archdale &amp; Trinity ReStore",133 Montlieu Ave,High Point,NC,3368879395,Habitat ReStore
111301,HFH Greater Raleigh ReStore- Hillsborough,672 N. Churton Street,Hillsborough,NC,9842174200,Habitat ReStore
112303,Dimensions Gaming,1911 Lejeune Blvd,Jacksonville,NC,8167973922,Independent Card Shop
111281,Hometown HFH ReStore- Jonesville,225 South Bridge Street,Jonesville,NC,3365264663,Habitat ReStore
111320,HFH Cabarrus County ReStore,2902 S Cannon Blvd,Kannapolis,NC,7047864000,Habitat ReStore
113338,Scott's Collectibles - Kannapolis,942 Cloverleaf Plaza,Kannapolis,NC,7047842277,Independent Card Shop
112284,Ascendant Hobby & Games,110 W 2nd St,Kenly,NC,7167253832,Independent Card Shop
111296,HFH of Forsyth County Restore- Kernersville,"819 S Main St,Suite B",Kernersville,NC,3367286856,Habitat ReStore
111271,HFH of Stokes County ReStore,1080 Old Hwy 52 S,King,NC,3369853211,Habitat ReStore
111336,HFH of Scotland County ReStore,12340 McColl Rd 15/401 South,Laurinburg,NC,9102763395,Habitat ReStore
111338,Brunswick County HFH ReStore- Leland,92 Dresser Ln,Leland,NC,9104540007,Habitat ReStore
111278,Caldwell County HFH ReStore,1216 Harper Ave NW,Lenoir,NC,8287580703,Habitat ReStore
111297,"HFH of Lexington, North Carolina Area ReStore",221 S. Main St.,Lexington,NC,3362494307,Habitat ReStore
112298,Powergamers Inc,1184 N Main St,Lillington,NC,9842259928,Independent Card Shop
111328,"HFH of Lincoln County, NC ReStore",807 E Sycamore St,Lincolnton,NC,9802842131,Habitat ReStore
114485,Backwoods Wizards,113 N Main St,Louisburg,NC,2525450539,Independent Card Shop
111265,Warren County HFH ReStore,2474 US Highway 158 E,Macon,NC,2522574208,Habitat ReStore
114440,All Things Geeky by 2 Nerds,364 US-70,Marion,NC,8282370003,Independent Card Shop
111325,Greater Matthews HFH ReStore,2447 E. John Street,Matthews,NC,7048452760,Habitat ReStore
113346,Mac's Heroes & Villains Comics & Collectibles,11500 E Independence Blvd,Matthews,NC,7049992213,Independent Card Shop
113351,To The Table Board Game Cafe,1013 Chestnut Ln,Matthews,NC,7046285656,Independent Card Shop
113347,Trailside Games and Hobbies,215 N Ames St,Matthews,NC,7044263343,Independent Card Shop
113344,Your Local Game Store,6908 Matthews Mint Hill,Mint Hill,NC,7047294547,Independent Card Shop
111332,Union-Anson Counties HFH ReStore- Monroe,1642 Dickerson Blvd.,Monroe,NC,7042896067,Habitat ReStore
113353,Vanric Games,2115 W Roosevelt Blvd,Monroe,NC,7047962377,Independent Card Shop
111322,HFH of Charlotte Region ReStore- Mooresville,121 Norman Station Blvd,Mooresville,NC,9804479595,Habitat ReStore
111279,HFH of Burke County ReStore,111 Independence Blvd,Morganton,NC,8284377844,Habitat ReStore
111305,HFH Greater Raleigh ReStore- Brier Creek,2121 TW Alexander Dr,Morrisville,NC,9196532572,Habitat ReStore
111270,Greater Mount Airy Area HFH ReStore,446 W Pine St,Mount Airy,NC,3367864663,Habitat ReStore
114428,Bill and Ogre's Games,8724 US HWY 64 W,Murphy,NC,8283737202,Independent Card Shop
111312,HFH of Craven County ReStore,930 Pollock St,New Bern,NC,2526335512,Habitat ReStore
111273,Avery County HFH ReStore,2170 Millers Gap Highway,Newland,NC,8287332025,Habitat ReStore
111341,Crystal Coast HFH ReStore- Newport,5898 Highway 70 W,Newport,NC,2522234493,Habitat ReStore
113352,Carolina Tabletop Games,315 Main St,Pineville,NC,7048351128,Independent Card Shop
111326,HFH of Charlotte Region ReStore- Pineville,11812 Carolina Pl Pkwy,Pineville,NC,7043767718,Habitat ReStore
111303,Chatham HFH ReStore- One,467 West St,Pittsboro,NC,9195420788,Habitat ReStore
114462,Galactic Games - NC,4416 Fayetteville Rd,Raleigh,NC,9193018848,Independent Card Shop
114457,Game Theory - Duraleigh,5910 Duraleigh Road,Raleigh,NC,9197874449,Independent Card Shop
111316,HFH Greater Raleigh ReStore- Glenwood Ave,8009 Glenwood Ave.,Raleigh,NC,9193078949,Habitat ReStore
111313,HFH Greater Raleigh ReStore- Raleigh,2420 North Raleigh Blvd,Raleigh,NC,9198336768,Habitat ReStore
114460,The Vault,5206 Hollyridge Dr,Raleigh,NC,9199462381,Independent Card Shop
111311,Nash Rocky Mount HFH ReStore,627 Tarrytown Center,Rocky Mount,NC,2529721994,Habitat ReStore
113336,Otaku Night In,1151 Falls Rd,Rocky Mount,NC,2525322106,Independent Card Shop
111299,"HFH of Rowan County, North Carolina ReStore",1707 S Main St,Salisbury,NC,7046421222,Habitat ReStore
111335,"HFH of the Sanford Area, NC ReStore",413 Wicker St.,Sanford,NC,9197746767,Habitat ReStore
112299,Infinite Gaming Respawn,2819 Lee Ave,Sanford,NC,9195660006,Independent Card Shop
112300,Raven Forge Games,132 S Steele St,Sanford,NC,9192922601,Independent Card Shop
112283,Hidden Temple Toys,104 N Raiford St,Selma,NC,9193207628,Independent Card Shop
113478,Dark Raven,5041 Main St,Shallotte,NC,9107551100,Independent Card Shop
111342,HFH in Cleveland County ReStore,323 W Grover St,Shelby,NC,7044826289,Habitat ReStore
111277,Mitchell-Yancey HFH ReStore,563 Oak Ave,Spruce Pine,NC,8287669000,Habitat ReStore
113350,FTW Gaming,112 W Broad St,Statesville,NC,7043802880,Independent Card Shop
111327,HFH of Charlotte Region ReStore- Statesville,1885 East Broad Street,Statesville,NC,7044984480,Habitat ReStore
113348,R&B Games,1531 Cinema Dr,Statesville,NC,7048814928,Independent Card Shop
113905,Tolgard Games - Sylva,130 Sylva Plaza,Sylva,NC,8282269615,Independent Card Shop
111285,Alexander County HFH ReStore,176 Westgate Drive,Taylorsville,NC,8286350832,Habitat ReStore
113434,Blue Rabbit Cards and Games,81 E Main Ave,Taylorsville,NC,8286354133,Independent Card Shop
113321,Nerd Merchant,1630 Liberty Dr,Thomasville,NC,3363135955,Independent Card Shop
112296,Got Game Hobbies and Games,132 Alley Street,Vass,NC,9108496032,Independent Card Shop
111381,Union-Anson Counties HFH ReStore- Wadesboro,222 North Greene St,Wadesboro,NC,7044652030,Habitat ReStore
114463,Game Theory - Wake Forest,"1839 South Main Street
Suite 100",Wake Forest,NC,9194350071,Independent Card Shop
111315,HFH Greater Raleigh ReStore- Wake Forest,12253 Capital Blvd,Wake Forest,NC,9842351103,Habitat ReStore
113335,The Geek Lounge,848 W 15th St,Washington,NC,2526982284,Independent Card Shop
113907,Game Forge,47 Forga Plaza Loop,Waynesville,NC,8286474733,Independent Card Shop
111350,Haywood HFH ReStore,331 Walnut Street Suite 1,Waynesville,NC,8282469135,Habitat ReStore
113906,Katmandu Games,1902 S Main St,Waynesville,NC,8282460088,Independent Card Shop
113908,Waynesville Wizard’s Vault,784 N Main St,Waynesville,NC,8283161028,Independent Card Shop
111280,Asheville Area HFH ReStore- Weaverville,"61 Weaver Blvd,STE 101",Weaverville,NC,8284849432,Habitat ReStore
111274,Ashe County HFH ReStore,505 S Jefferson Ave,West Jefferson,NC,3368462525,Habitat ReStore
111282,Hometown HFH ReStore- Wilkesboro,320 Cothren St,Wilkesboro,NC,3368383044,Habitat ReStore
113436,Summit Gaming and Collectibles,111 W Main St,Wilkesboro,NC,8649212997,Independent Card Shop
111339,Cape Fear HFH ReStore- Monkey Junction,6138 Carolina Beach Rd,Wilmington,NC,9106604400,Habitat ReStore
111337,Cape Fear HFH ReStore- Ogden,7330 Market St,Wilmington,NC,9106869842,Habitat ReStore
111308,Wilson Area HFH ReStore,626 Ward Blvd,Wilson,NC,2522340009,Habitat ReStore
113426,House of Cards - Winston Salem,4007-C Country Club Rd,Winston Salem,NC,3369305151,Independent Card Shop
111283,HFH of Forsyth County ReStore- Coliseum Drive,608 Coliseum Dr NW,Winston-Salem,NC,3368938495,Habitat ReStore
111295,HFH of Forsyth County Restore- Peters Creek,2551 Peters Creek Pkwy,Winston-Salem,NC,3369141456,Habitat ReStore
112286,Top Table Traders,2423 Winter Village Dr,Winterville,NC,2522274069,Independent Card Shop
114535,Battle Bunker - Bismarck,1021 N Washington St,Bismarck,ND,7017510483,Independent Card Shop
114536,Goliath Games - Bismarck,1039 East Interstate Avenue,Bismarck,ND,7017510109,Independent Card Shop
114534,Parallax Computers and Games,801 East Main Avenue,Bismarck,ND,7013237842,Independent Card Shop
114526,Battle Bunker - Dickinson,135 Villard St W,Dickinson,ND,7014837051,Independent Card Shop
114363,Little Big Wars,2501 7th Ave N,Fargo,ND,7016392444,Independent Card Shop
114364,Paradox Comics-N-Cards,814 Main Ave,Fargo,ND,7012399505,Independent Card Shop
112764,Badlands Gaming,2400 10th St SW,Minot,ND,7014200933,Independent Card Shop
112763,Chaos Games,121 Main St S,Minot,ND,7012406021,Independent Card Shop
114469,Envy Cards,4315 9th Ave W,Williston,ND,7015723689,Independent Card Shop
112726,Cafe Monster Bellevue,2219 Thurston Cir,Bellevue,NE,4025948205,Independent Card Shop
114112,EZ Gamer,2462 32nd Ave,Columbus,NE,4026715248,Independent Card Shop
111624,Fremont Area HFH ReStore,701 E Dodge St.,Fremont,NE,4027218771,Habitat ReStore
113829,Island Gaming,118 W 2nd St,Grand Island,NE,3083957618,Independent Card Shop
113830,Game On - Hastings,4103 Osborne Dr W,Hastings,NE,4028340138,Independent Card Shop
114521,The Nerdy Smith,424 Lincoln Ave,Hebron,NE,4022002024,Independent Card Shop
114394,Kearney Legends Cards & Collectibles,2202 Central Ave,Kearney,NE,4024607110,Independent Card Shop
112732,Alamo Drafthouse Cinema La Vista,12750 Westport Pkwy,La Vista,NE,4025059979,Independent Card Shop
112727,Hobbytown - La Vista,8070 S 84th St,La Vista,NE,4025971888,Independent Card Shop
114297,HobbyTown USA - Lincoln (South),4107 Pioneer Woods Dr,Lincoln,NE,4024345040,Independent Card Shop
111625,Lincoln HFH ReStore,"5601 S 59th St,Suite B",Lincoln,NE,4024640010,Habitat ReStore
114296,Mana Games Cafe,701 P St Suite 102,Lincoln,NE,4024136967,Independent Card Shop
112729,Ancient Tomb Cards and Comics,10841 Q St,Omaha,NE,5318673047,Independent Card Shop
112728,Cafe Monster,2932 S 84th St,Omaha,NE,5318677335,Independent Card Shop
112736,Dragon's Lair Comics and Games - Millard,14616 W Center Rd,Omaha,NE,4028955653,Independent Card Shop
112734,Dungeon Crate,6404 Maple St,Omaha,NE,6092279997,Independent Card Shop
112737,JC Hobby - Elkhorn,20275 Honeysuckle Dr,Omaha,NE,4024946781,Independent Card Shop
112735,Krypton Comics - Omaha,2809 S 125th St,Omaha,NE,4023914131,Independent Card Shop
113949,Nic's Naks & Games,1 Pleasant St,Claremont,NH,6032878614,Independent Card Shop
113950,Triple Play,42 Opera House Square,Claremont,NH,6032878910,Independent Card Shop
114051,Collectibles Unlimited,25 South St,Concord,NH,6032283712,Independent Card Shop
114049,Double Midnight Comics - Concord,341 Loudon Rd,Concord,NH,6037152683,Independent Card Shop
114050,Let's Play Collectibles and Things - Concord,89 Fort Eddy Rd,Concord,NH,6037155538,Independent Card Shop
114044,Granite State TCG,510 Main St,Farmington,NH,6033724224,Independent Card Shop
113948,Contraband Tabletop Games,69 W Main St,Hillsborough,NH,6037486882,Independent Card Shop
112187,Escape Hatch Books,27 Main Street,Jaffrey,NH,6037211230,Independent Card Shop
114052,Shield Comics - Laconia,7 Pleasant St,Laconia,NH,6037076067,Independent Card Shop
114350,Black Moon Games - Lebanon,267 N Plainfield Rd Unit 4,Lebanon,NH,6036788643,Independent Card Shop
112188,Collectible Tags,1045 Elm St,Manchester,NH,6038363994,Independent Card Shop
111965,The Shop By Mobros,880 Second St,Manchester,NH,6036285049,Independent Card Shop
111949,Grave-Troll Games,100 Main St STE 4,Nashua,NH,6038885220,Independent Card Shop
111152,Southeast New Hampshire HFH ReStore,29 Fox Run Rd,Newington,NH,6037503200,Habitat ReStore
114046,"Millers Cards, Comics, and Collectables",62 Lafayette Rd Unit C,North Hampton,NH,6033799308,Independent Card Shop
114250,Nocturnal Trades,155 Main St,North Woodstock,NH,6035629459,Independent Card Shop
111943,Nex-Gen Comics,122 Bridge St,Pelham,NH,6037518195,Independent Card Shop
111956,Let's Play Collectibles - Plaistow,37 Plaistow Rd,Plaistow,NH,6039742039,Independent Card Shop
111961,TableTopNexus,160 Plaistow Rd,Plaistow,NH,6034044733,Independent Card Shop
111157,Pemi-Valley HFH ReStore,583 Tenney Mountain Hwy,Plymouth,NH,6035361333,Habitat ReStore
114042,Diversions Puzzles and Games - Portsmouth,123 Congress St,Portsmouth,NH,6037666220,Independent Card Shop
114043,Gen X Gaming,599 Lafayette Rd,Portsmouth,NH,6037608640,Independent Card Shop
111952,Gameland,3 Industrial Dr,Windham,NH,6033337086,Independent Card Shop
114048,Bricks at the Lake,15N Main St,Wolfeboro,NH,8607125096,Independent Card Shop
